index,id,title,description,channelTitle,tags,categoryId,duration,viewCount,likeCount,dislikeCount,commentCount,documents,Doc,Topic,Probability
4610,mf0_U6G9WGQ,20 Min Restorative Yoga Without Props | Long Hold Yoga Stretches | ChriskaYoga,"20 Min Restorative Yoga Without Props | Long Hold Yoga Stretches | ChriskaYoga
 Become a Member: https://chriskayoga.vhx.tv/",Yoga With Christina - ChriskaYoga,"restorative yoga, 20 minute restorative yoga, 20 minute yoga, long holds yoga, 20 min yoga, restorative yoga class, full length yoga class, chriskayoga, chriska yoga, yoga for anxiety, yoga for relaxation, restorative yoga for beginners, yoga for stress, restorative yoga full class, restorative yoga sequence, yoga for stress relief, restorative yoga without props, restorative yoga routine, chriska yoga youtube, yoga for anxiety and panic attacks, yoga for anxiety beginners",26,PT23M29S,30044.0,697.0,18.0,29.0,"20 Min Restorative Yoga Without Props | Long Hold Yoga Stretches | ChriskaYoga 20 Min Restorative Yoga Without Props | Long Hold Yoga Stretches | ChriskaYoga
 Become a Member: https://chriskayoga.vhx.tv/ restorative yoga, 20 minute restorative yoga, 20 minute yoga, long holds yoga, 20 min yoga, restorative yoga class, full length yoga class, chriskayoga, chriska yoga, yoga for anxiety, yoga for relaxation, restorative yoga for beginners, yoga for stress, restorative yoga full class, restorative yoga sequence, yoga for stress relief, restorative yoga without props, restorative yoga routine, chriska yoga youtube, yoga for anxiety and panic attacks, yoga for anxiety beginners",756,5,0.9454748630523682
7837,_QLOTY1Tigw,"Dongeun is different when teaching pilates [Boss in the Mirror/ENG, IND, CHN/2020.04.30]","Click the ""Caption"" button to activate subtitle!",KBS World,"kbs, kbsworld, kbs world, , , , , truyn hnh Hn Quc, , , Corea, Core, drama, ,  , kbskpop, yt:cc=on, , , , music bank, immortal song, kpop, , , Jeon Hyunmoo, Kim Sook, , funny, show, Boss in the Mirror,    , Boss in the Mirror ep51     51,     ep51, Work out, gym, Korean gym, bts, sunghoon, seonghoon, sunghoon gym, bts gym, dongeun, mukbang
esteem, models, korean models, korean model agency, agency",24,PT9M1S,860663.0,13590.0,112.0,374.0,"Dongeun is different when teaching pilates [Boss in the Mirror/ENG, IND, CHN/2020.04.30] Click the ""Caption"" button to activate subtitle! kbs, kbsworld, kbs world, , , , , truyn hnh Hn Quc, , , Corea, Core, drama, ,  , kbskpop, yt:cc=on, , , , music bank, immortal song, kpop, , , Jeon Hyunmoo, Kim Sook, , funny, show, Boss in the Mirror,    , Boss in the Mirror ep51     51,     ep51, Work out, gym, Korean gym, bts, sunghoon, seonghoon, sunghoon gym, bts gym, dongeun, mukbang
esteem, models, korean models, korean model agency, agency",757,4,0.8481518626213074
12754,q2ZAT7jks58,Mindful Pregnancy: Melatih Pernapasan dengan YOGA,<no description>,Velvet Junior,<no tags>,24,PT18M26S,156.0,0.0,0.0,0.0,Mindful Pregnancy: Melatih Pernapasan dengan YOGA <no description> <no tags>,758,0,0.601674497127533
10235,q4q1C6LBFVI,432Hz Adrenal Gland & Pelvic Healing Sound Bath -Crystal Singing Bowl (No Talking) Endocrine Cleanse,It is said that this particular tone permeates the adrenal glands and pelvis by disrupting tension and restoring injured or stressed tissue to a healthy state. This may allow increased blood-flow and facilitate healing and recovery in these areas of the body.,Healing Vibrations,"No talking, Tibetan singing bowls, crystal singing bowls, sleep sounds, unintentional asmr, sound bath, healing music, 432hz, healing sound, reiki wands, crystals, 4k, holistic healing, sleep, recover",10,PT20M5S,20151.0,597.0,12.0,51.0,"432Hz Adrenal Gland & Pelvic Healing Sound Bath -Crystal Singing Bowl (No Talking) Endocrine Cleanse It is said that this particular tone permeates the adrenal glands and pelvis by disrupting tension and restoring injured or stressed tissue to a healthy state. This may allow increased blood-flow and facilitate healing and recovery in these areas of the body. No talking, Tibetan singing bowls, crystal singing bowls, sleep sounds, unintentional asmr, sound bath, healing music, 432hz, healing sound, reiki wands, crystals, 4k, holistic healing, sleep, recover",759,8,0.965039074420929
12531,MXlybA_4xFk,Mindful Yoga,Provided to YouTube by Independent Digital,Various Artists - Topic,"Mindfulness Meditation Music Spa Maestro Nieznany Marco Rinaldo Meditation Music for Positive Thoughts: Relax Mind Body, Slow Music, Yoga, Spa Sounds Mindful Yoga",10,PT3M52S,9.0,0.0,0.0,0.0,"Mindful Yoga Provided to YouTube by Independent Digital Mindfulness Meditation Music Spa Maestro Nieznany Marco Rinaldo Meditation Music for Positive Thoughts: Relax Mind Body, Slow Music, Yoga, Spa Sounds Mindful Yoga",760,0,0.8404073119163513
12558,4PFKrnvU6BE,Mindful yoga,Ett mindful yoga pass fr att f terhmtning och fylla p med krleksfull energi till dig sjlv.,Mönsterås kommun - Yoga och mindfulness,<no tags>,22,PT24M10S,26.0,1.0,0.0,0.0,Mindful yoga Ett mindful yoga pass fr att f terhmtning och fylla p med krleksfull energi till dig sjlv. <no tags>,761,0,0.601674497127533
35,idkqe6qLMfo,Respect and Replenish  |  Yoga With Adriene,Hop on the mat for this full length warming vinyasa flow dedicated to respect and replenishment.,Yoga With Adriene,"free yoga videos, yoga at home, morning yoga, home yoga practice, 30 days of yoga, yoga for weight loss, yoga for beginners, beginners yoga, yoga, free yoga, yoga with adrienne, adriene mishler, online yoga, yoga workout, yoga for stress relief, yoga for anxiety, yoga (sport), total body yoga, online yoga class, holistic health, at home yoga, yoga work out, healing yoga, home workout, yoga class, yoga for energy, yoga for mental health, self love motivation",26,PT36M29S,1111876.0,16066.0,208.0,1094.0,"Respect and Replenish  |  Yoga With Adriene Hop on the mat for this full length warming vinyasa flow dedicated to respect and replenishment. free yoga videos, yoga at home, morning yoga, home yoga practice, 30 days of yoga, yoga for weight loss, yoga for beginners, beginners yoga, yoga, free yoga, yoga with adrienne, adriene mishler, online yoga, yoga workout, yoga for stress relief, yoga for anxiety, yoga (sport), total body yoga, online yoga class, holistic health, at home yoga, yoga work out, healing yoga, home workout, yoga class, yoga for energy, yoga for mental health, self love motivation",762,3,0.9299454689025879
255,LI9upn4t9n8,7 Minute Bedtime Yoga - Yoga With Adriene,"This 7 Minute Bedtime Yoga With Adriene is designed to help you wind down, stretch out and feel good. This short and gentle mindfulness practice will help you calm the nervous system and prepare for a for healthy night of rest. Prepare to feel relaxed and loved! ",Yoga With Adriene,"yoga, bedtime yoga, yoga with adriene, yoga for health, mindfulness, pranayama, yoga for sleep, yoga for relaxation, meditation, yoga for nerves, yoga for stress relief, relaxation techniques, yoga for wellness, yoga for depression, health, wellness, mind and body, relaxation, hatha yoga, healing yoga, yoga for insomnia, 7 min yoga, 7 min bedtime yoga",26,PT6M59S,4009142.0,39189.0,836.0,803.0,"7 Minute Bedtime Yoga - Yoga With Adriene This 7 Minute Bedtime Yoga With Adriene is designed to help you wind down, stretch out and feel good. This short and gentle mindfulness practice will help you calm the nervous system and prepare for a for healthy night of rest. Prepare to feel relaxed and loved!  yoga, bedtime yoga, yoga with adriene, yoga for health, mindfulness, pranayama, yoga for sleep, yoga for relaxation, meditation, yoga for nerves, yoga for stress relief, relaxation techniques, yoga for wellness, yoga for depression, health, wellness, mind and body, relaxation, hatha yoga, healing yoga, yoga for insomnia, 7 min yoga, 7 min bedtime yoga",763,1,0.9293074011802673
1336,Jyf_WR4pgI8,"An All-Levels, but Challenging Vinyasa Yoga Practice (including a short meditation + sweaty flow!)","This is meant to be a well-rounded yoga practice including a short meditation, a sweaty sequence with arm balance/inversion options, some long stretches and even a bit of core work. Follow along with me at @nicolewildcollective on Instagram or www.nicolewildcollective.com to stay up-to-date on all of my in-person offerings! ",Nicole Wild,<no tags>,22,PT1H12M2S,32482.0,1035.0,9.0,106.0,"An All-Levels, but Challenging Vinyasa Yoga Practice (including a short meditation + sweaty flow!) This is meant to be a well-rounded yoga practice including a short meditation, a sweaty sequence with arm balance/inversion options, some long stretches and even a bit of core work. Follow along with me at @nicolewildcollective on Instagram or www.nicolewildcollective.com to stay up-to-date on all of my in-person offerings!  <no tags>",764,3,0.8608587980270386
9255,WofOqXZX1bg,Yoga Nidra meaning Yogic Sleep,Invite the entire Mind/Body connection some down time . You will be guided throughout your internal landscape shining Bright Light . Leave feeling present and deeply relaxed .,Gwen's Twisted Limbs Yoga,<no tags>,24,PT7M49S,5.0,0.0,0.0,0.0,Yoga Nidra meaning Yogic Sleep Invite the entire Mind/Body connection some down time . You will be guided throughout your internal landscape shining Bright Light . Leave feeling present and deeply relaxed . <no tags>,765,4,0.9345189929008484
11020,_NIYgMGfUKY,Sound Bath,<no description>,Laetitia Chononsoi,<no tags>,22,PT10M14S,29.0,5.0,0.0,0.0,Sound Bath <no description> <no tags>,766,0,0.7344739437103271
8248,S9p5yhE6_fk,30-Minute Power Yoga Flow For Tight Abs and a Toned Butt,"This 30-minute yoga session, led by Jess Taras and inspired by NYC- and LA-based Y7 Studio, is a full-body yoga-flow workout targeting the butt and core that lengthens while it strengthens. Grab a mat, press play, and get ready to feel grounded and strong. 

On Anna Lorna Jane top and Vimmia tights
On Jess: Y7
On Julana Graced by Grit top and Ultracor Tights

POPSUGAR Fitness offers fresh fitness tutorials, workouts, and exercises that will help you on your road to healthy living, weight loss, and stress relief.  Check out Class FitSugar, our do-it-along-with-us real-time workout show hosted by Anna Renderer who will inspire you to sweat alongside fitness experts and Hollywoods hottest celebrity trainers. Class FitSugar regularly covers the most buzzed-about workout classes and trends, including the Victoria's Secret workout, Tabata, P90X, Bar Method, and more.

Subscribe to POPSUGAR Fitness!
http://www.youtube.com/subscription_center?add_user=popsugartvfit

Like us on Facebook!
https://www.facebook.com/PopSugarFitness/

Check us out on Instagram!
https://www.instagram.com/popsugarfitness/

Eat Clean with POPSUGAR
Get a full 2-week clean-eating plan with our brand-new app! 70 recipes for breakfast, lunch, dinner, snacks, and treats, simple shopping lists, and more!  Get the app here: https://itunes.apple.com/us/app/clean-eating-plan-and-recipes/id1262482098?mt=8",POPSUGAR Fitness,"POPSUGAR Fitness, FitSugarTV, workout class, fitness, fitness video, 10 minute workout, bikini body, work out, class fitsugar",26,PT28M50S,5039867.0,46446.0,1570.0,1058.0,"30-Minute Power Yoga Flow For Tight Abs and a Toned Butt This 30-minute yoga session, led by Jess Taras and inspired by NYC- and LA-based Y7 Studio, is a full-body yoga-flow workout targeting the butt and core that lengthens while it strengthens. Grab a mat, press play, and get ready to feel grounded and strong. 

On Anna Lorna Jane top and Vimmia tights
On Jess: Y7
On Julana Graced by Grit top and Ultracor Tights

POPSUGAR Fitness offers fresh fitness tutorials, workouts, and exercises that will help you on your road to healthy living, weight loss, and stress relief.  Check out Class FitSugar, our do-it-along-with-us real-time workout show hosted by Anna Renderer who will inspire you to sweat alongside fitness experts and Hollywoods hottest celebrity trainers. Class FitSugar regularly covers the most buzzed-about workout classes and trends, including the Victoria's Secret workout, Tabata, P90X, Bar Method, and more.

Subscribe to POPSUGAR Fitness!
http://www.youtube.com/subscription_center?add_user=popsugartvfit

Like us on Facebook!
https://www.facebook.com/PopSugarFitness/

Check us out on Instagram!
https://www.instagram.com/popsugarfitness/

Eat Clean with POPSUGAR
Get a full 2-week clean-eating plan with our brand-new app! 70 recipes for breakfast, lunch, dinner, snacks, and treats, simple shopping lists, and more!  Get the app here: https://itunes.apple.com/us/app/clean-eating-plan-and-recipes/id1262482098?mt=8 POPSUGAR Fitness, FitSugarTV, workout class, fitness, fitness video, 10 minute workout, bikini body, work out, class fitsugar",767,2,0.9866955876350403
12006,g1WkjTSCBxU,Rebirthing Breathwork | Learn to Breathe Energy,http://www.Learn-to-breathe-energy.com,Sara Dawn,"Breathwork, Rebirthing breathwork, breathing, health wellness, educational, self help, healing, holotropic, breath, personal growth, aliveness, improve health, natural cures, alternative health, Health, Training, Success",22,PT3M4S,11508.0,53.0,25.0,0.0,"Rebirthing Breathwork | Learn to Breathe Energy http://www.Learn-to-breathe-energy.com Breathwork, Rebirthing breathwork, breathing, health wellness, educational, self help, healing, holotropic, breath, personal growth, aliveness, improve health, natural cures, alternative health, Health, Training, Success",768,0,0.9385988712310791
3773,79CdbokQUxI,"Ashtanga Yoga - Interview with John Scott on Mysore Practice, Breath, Flexibility, Menstruation","Join Stu Girling as he interviews John Scott at Palm Grove, in Ashwem beach Goa. ",Purple Valley Ashtanga Yoga,"Ashtanga Vinyasa Yoga, Ashtanga Yoga, Ashtanga Yoga Mysore, Yoga Retreats India, Yoga Teacher Training India, Yoga Teacher Certification India, Ashtanga Yoga Retreats Goa, Pattabhi Jois, Pattabhi Jois Interviews, Kino MacGregor, Kino Yoga, Kino Yoga Advanced Series, Ashtanga Yoga demonstration, Ashtanga advanced demonstration, Yoga, Sharath Jois, Sharath Jois Mysore, mathew sweeny, david swenson, laruga glaser yoga, john scott, stu girling, menstruation and Yoga",27,PT45M17S,45706.0,528.0,10.0,36.0,"Ashtanga Yoga - Interview with John Scott on Mysore Practice, Breath, Flexibility, Menstruation Join Stu Girling as he interviews John Scott at Palm Grove, in Ashwem beach Goa.  Ashtanga Vinyasa Yoga, Ashtanga Yoga, Ashtanga Yoga Mysore, Yoga Retreats India, Yoga Teacher Training India, Yoga Teacher Certification India, Ashtanga Yoga Retreats Goa, Pattabhi Jois, Pattabhi Jois Interviews, Kino MacGregor, Kino Yoga, Kino Yoga Advanced Series, Ashtanga Yoga demonstration, Ashtanga advanced demonstration, Yoga, Sharath Jois, Sharath Jois Mysore, mathew sweeny, david swenson, laruga glaser yoga, john scott, stu girling, menstruation and Yoga",769,4,0.9168858528137207
8709,v9chHovre6Q,Full Guided Yoga Nidra Meditation for Inner Peace and Calm with Elena Mironov,WOULD YOU LIKE TO TEACH YOGA NIDRA? Then head over here:,sparklingyoga,"yoga, yoganidra, yoga nidra, meditation, guided meditation, relaxation, guided relaxation, breathe, relax, calm, antistress, releasestress, ease, sleep, better sleep, mind, rest, immune support, creativity, anxiety, guided yoga nidra, enhanced sleep, stress management, anxiety relief, insomnia, deep relaxation, progressive relaxation",27,PT21M31S,684111.0,3619.0,385.0,61.0,"Full Guided Yoga Nidra Meditation for Inner Peace and Calm with Elena Mironov WOULD YOU LIKE TO TEACH YOGA NIDRA? Then head over here: yoga, yoganidra, yoga nidra, meditation, guided meditation, relaxation, guided relaxation, breathe, relax, calm, antistress, releasestress, ease, sleep, better sleep, mind, rest, immune support, creativity, anxiety, guided yoga nidra, enhanced sleep, stress management, anxiety relief, insomnia, deep relaxation, progressive relaxation",770,4,0.9429416060447693
7292,DNpB7C0RGOk,Prenatal yoga  - Benefits and Posture,#Prenatalyoga #Breathing #Beginners,VENTUNO YOGA,"Yoga, Fitness, Exercise, Prenatal yoga, Physical benefits of prenatal, Fit pregnancy, Pregnancy yoga, Yoga practice, Home yoga, Ventunoyoga, physical benefits of yoga, ventuno yoga, ventuno production, rutland gate studio, yoga expert mansi, physical benefits, right yoga practice, youtube, rutland gate studio shares, lifestyle, you' yoga expert mansi, childbirth, justin bieber, baby, baby doll, yogam, beginner, Beginners yoga",26,PT5M13S,1327.0,34.0,1.0,3.0,"Prenatal yoga  - Benefits and Posture #Prenatalyoga #Breathing #Beginners Yoga, Fitness, Exercise, Prenatal yoga, Physical benefits of prenatal, Fit pregnancy, Pregnancy yoga, Yoga practice, Home yoga, Ventunoyoga, physical benefits of yoga, ventuno yoga, ventuno production, rutland gate studio, yoga expert mansi, physical benefits, right yoga practice, youtube, rutland gate studio shares, lifestyle, you' yoga expert mansi, childbirth, justin bieber, baby, baby doll, yogam, beginner, Beginners yoga",771,2,0.9326253533363342
11421,0bd6_EL5y6I,30 min Hatha Yoga Large Intestine | Yoga & Simple Mindfulness Practices for Everyday Life | 541 -4K,"https://melissawest.com/541/
For show notes click on the link above",Melissa West,"Yoga with melissa hatha yoga, yoga with melissa constipation, yoga with melissa hatha yoga for large intestine, yoga with melissa mindfulness, best hatha yoga poses to relieve constipation, eliminate constipation with yoga, yoga for IBS, hatha yoga for digestive health, overcome IBS with hatha yoga, zen yoga and mindfulness for large intestine, hatha yoga for better digestion, hatha yoga for gut health, yoga for clean intestines, Yoga in 4K, 4K Yoga Practice, Filmed in 4K, 4K",26,PT25M58S,1994.0,116.0,1.0,77.0,"30 min Hatha Yoga Large Intestine | Yoga & Simple Mindfulness Practices for Everyday Life | 541 -4K https://melissawest.com/541/
For show notes click on the link above Yoga with melissa hatha yoga, yoga with melissa constipation, yoga with melissa hatha yoga for large intestine, yoga with melissa mindfulness, best hatha yoga poses to relieve constipation, eliminate constipation with yoga, yoga for IBS, hatha yoga for digestive health, overcome IBS with hatha yoga, zen yoga and mindfulness for large intestine, hatha yoga for better digestion, hatha yoga for gut health, yoga for clean intestines, Yoga in 4K, 4K Yoga Practice, Filmed in 4K, 4K",772,2,0.9633520841598511
13976,8tiNvYEsyi8,Winter Solstice Yin Yoga Practice,"The shortest day of the year marks the return to longer days of light. This is a time for inward reflection and putting forth your best intentions for the coming year. In this Yin style class, participants practice gentle yoga poses while weaving in longer holds, deep rhythmic breathing, and Pratyahara.
Pratyahara is the practice of conscious withdrawal of energy from the senses to turn your attention inward and look to the self that lies within.
All Levels-No Experience Needed",Lucent Yoga & Fitness,<no tags>,22,PT1H17M16S,23.0,0.0,0.0,1.0,"Winter Solstice Yin Yoga Practice The shortest day of the year marks the return to longer days of light. This is a time for inward reflection and putting forth your best intentions for the coming year. In this Yin style class, participants practice gentle yoga poses while weaving in longer holds, deep rhythmic breathing, and Pratyahara.
Pratyahara is the practice of conscious withdrawal of energy from the senses to turn your attention inward and look to the self that lies within.
All Levels-No Experience Needed <no tags>",773,6,0.970805287361145
6982,LOZW8Aj1rz4,20-minute morning prenatal yoga flow with Brittany Bryden,"Hey mamas,",Brittany Bryden,"yoga flow, prenatal yoga, yoga, brittany bryden, brittany bryden yoga, brittany bryden youtube, yoga first trimester, pregnancy, pregnancy workout, yoga second trimester, yoga third trimester, prenatal workout first trimester, yoga for beginners, prenatal workout, yoga for back pain, yoga for hips, yoga online, prenatal yoga for beginners, morning yogas for beginners stretch, yoga for pregnancy, prenatal yoga for back pain, prenatal yoga third trimester, postnatal yoga",22,PT20M3S,153.0,7.0,0.0,2.0,"20-minute morning prenatal yoga flow with Brittany Bryden Hey mamas, yoga flow, prenatal yoga, yoga, brittany bryden, brittany bryden yoga, brittany bryden youtube, yoga first trimester, pregnancy, pregnancy workout, yoga second trimester, yoga third trimester, prenatal workout first trimester, yoga for beginners, prenatal workout, yoga for back pain, yoga for hips, yoga online, prenatal yoga for beginners, morning yogas for beginners stretch, yoga for pregnancy, prenatal yoga for back pain, prenatal yoga third trimester, postnatal yoga",774,2,0.5471949577331543
9640,0eYOOOJ6kDM,Qu es Yoga NIDRA?  - katheyogui,"Yoga nidra, yoga nidra, qu es Yoga NIDRA. Aqu descubrirs que es Yoga Nidra y los beneficios de esta practica. Practica conmigo cada da, suscrbete a mi canal y no te pierdas de nada. El yoga solo te traer beneficios a tu vida ",Katheyogui,"yoga nidra, relajacion guiada, yoga para dormir, relajacin, yoga, yoga en casa, paz interior, meditacin, mindfulness, yoga en espaol, yoga para relajar cuerpo y mente, katheyogui, kathe yogui, yoga para principiantes, como hacer yoga, clases de yoga, clases de yoga para principiantes, musica para hacer yoga, relajacion, meditacion guiada, yoga principiantes, elena malova, yogas para nios, yogas, relajacion musica, musica para dormir",17,PT10M2S,1221.0,71.0,0.0,3.0,"Qu es Yoga NIDRA?  - katheyogui Yoga nidra, yoga nidra, qu es Yoga NIDRA. Aqu descubrirs que es Yoga Nidra y los beneficios de esta practica. Practica conmigo cada da, suscrbete a mi canal y no te pierdas de nada. El yoga solo te traer beneficios a tu vida  yoga nidra, relajacion guiada, yoga para dormir, relajacin, yoga, yoga en casa, paz interior, meditacin, mindfulness, yoga en espaol, yoga para relajar cuerpo y mente, katheyogui, kathe yogui, yoga para principiantes, como hacer yoga, clases de yoga, clases de yoga para principiantes, musica para hacer yoga, relajacion, meditacion guiada, yoga principiantes, elena malova, yogas para nios, yogas, relajacion musica, musica para dormir",775,4,0.8482287526130676
8637,8CNk2aqgJDU,JOIN ELITE PILATES AND YOGA SERVICES #IAMELITE,"Join our growing family.
JOIN ELITE PILATES AND YOGA SERVICES #IAMELITE",Elite Pilates & Yoga Services (Teacher Training),"yoga, pilates, exercise, fitness, classes, hatha yoga, yin yoga, exercise class, fitness class, yoga class, pilates class, pilates teacher training, elite pilates, elite",26,PT18S,22.0,5.0,0.0,0.0,"JOIN ELITE PILATES AND YOGA SERVICES #IAMELITE Join our growing family.
JOIN ELITE PILATES AND YOGA SERVICES #IAMELITE yoga, pilates, exercise, fitness, classes, hatha yoga, yin yoga, exercise class, fitness class, yoga class, pilates class, pilates teacher training, elite pilates, elite",776,0,0.8404765129089355
3373,VVi9bNnSg94,bunq Wellness | HATHA YOGA with Charlotte | Tapah Wellbeing,bunq Wellness | HATHA YOGA with Charlotte | Tapah Wellbeing,bunq,<no tags>,28,P0D,0.0,0.0,0.0,0.0,bunq Wellness | HATHA YOGA with Charlotte | Tapah Wellbeing bunq Wellness | HATHA YOGA with Charlotte | Tapah Wellbeing <no tags>,777,0,0.6016725301742554
13846,REQQgLpRcM8,Restorative Yin Yoga (35min),"Arna brings you this Yin class with love, may it bring you restoration, peace and clarity.",Arnout Gielen,Yin Yoga,22,PT36M2S,388.0,12.0,0.0,1.0,"Restorative Yin Yoga (35min) Arna brings you this Yin class with love, may it bring you restoration, peace and clarity. Yin Yoga",778,1,0.8307684063911438
2298,JN1eW5nta3c,30 Minute Hatha Yoga Happiness: (Day 1) Gratitude | Fightmaster Yoga Videos,"Welcome to 30 minute Hatha Yoga Happiness. I'm thrilled that you're here!! Day 1 starts off gently and focuses on gratitude (no big surprises from me...right?). Remember...gratitude is an action and the more we practice it, the happier we'll feel! BTW-These yoga videos are great to practice in the morning if you can. Don't forget to SUBSCRIBE: http://bit.ly/1mzfCpl and hit the ""like"" button!!! If you'd like to receive our Hatha Yoga Happiness email which include more information about our daily theme/tool/suggestion and quotes, you can sign up here: http://fightmasteryoga.us10.list-manage.com/subscribe?u=5ed67f903bc0941854a90ef87&id=49aaa5caea to receive free daily messages and join our Facebook group to connect with our community: https://www.facebook.com/groups/hathayogahappiness/ For extra, extra inspiration, invite a friend! ",Fightmaster Yoga,"30 minute yoga, hatha yoga, hatha, hatha yoga happiness day 1, hatha yoga happiness, yoga happiness, yoga for happiness, yoga happiness program, morning yoga for happiness, yoga for happiness youtube, hatha yoga happiness day 3, yoga class, yoga, yoga videos, yoga hatha, fightmaster yoga, yoga fightmaster, yoga workout, hatha flow, yoga asana, yoga for posture, free yoga class, yoga channel, yoga for, full body yoga stretch, 30 min yoga, 30 minute workout, 30 min workout",26,PT35M14S,211386.0,5972.0,64.0,505.0,"30 Minute Hatha Yoga Happiness: (Day 1) Gratitude | Fightmaster Yoga Videos Welcome to 30 minute Hatha Yoga Happiness. I'm thrilled that you're here!! Day 1 starts off gently and focuses on gratitude (no big surprises from me...right?). Remember...gratitude is an action and the more we practice it, the happier we'll feel! BTW-These yoga videos are great to practice in the morning if you can. Don't forget to SUBSCRIBE: http://bit.ly/1mzfCpl and hit the ""like"" button!!! If you'd like to receive our Hatha Yoga Happiness email which include more information about our daily theme/tool/suggestion and quotes, you can sign up here: http://fightmasteryoga.us10.list-manage.com/subscribe?u=5ed67f903bc0941854a90ef87&id=49aaa5caea to receive free daily messages and join our Facebook group to connect with our community: https://www.facebook.com/groups/hathayogahappiness/ For extra, extra inspiration, invite a friend!  30 minute yoga, hatha yoga, hatha, hatha yoga happiness day 1, hatha yoga happiness, yoga happiness, yoga for happiness, yoga happiness program, morning yoga for happiness, yoga for happiness youtube, hatha yoga happiness day 3, yoga class, yoga, yoga videos, yoga hatha, fightmaster yoga, yoga fightmaster, yoga workout, hatha flow, yoga asana, yoga for posture, free yoga class, yoga channel, yoga for, full body yoga stretch, 30 min yoga, 30 minute workout, 30 min workout",779,3,0.9780777096748352
11415,QAYrmSuHXVM,Day74- Sunday Healing Set  [meditation/mindfulness/healing/yoga/sleep/well-being]RC-505 Loop Station,"1st set 21:20
2nd set 1:06:06",Yogetsu Akasaka,"livelooping, beatbox, chanting, mantra, buddhistart, loopstation, rc-505, vocalart, improvisation, buddhistmusic, overtone, , , , , , , , , handpan, , , , , , zen, buddhism, heartsutra, meditation, mindfulness, vocal, sutra, tokyo, japan, japanese, sanskrit, buddha, mandala, healing, sound, well-being, happiness, truth, enlightenment, , , music, , , yoga, exercise, , sleep, , ",10,PT1H31M55S,3458.0,207.0,3.0,16.0,"Day74- Sunday Healing Set  [meditation/mindfulness/healing/yoga/sleep/well-being]RC-505 Loop Station 1st set 21:20
2nd set 1:06:06 livelooping, beatbox, chanting, mantra, buddhistart, loopstation, rc-505, vocalart, improvisation, buddhistmusic, overtone, , , , , , , , , handpan, , , , , , zen, buddhism, heartsutra, meditation, mindfulness, vocal, sutra, tokyo, japan, japanese, sanskrit, buddha, mandala, healing, sound, well-being, happiness, truth, enlightenment, , , music, , , yoga, exercise, , sleep, , ",780,1,0.7885553240776062
4484,4kkn_hAyLS0,Ashtanga-ish Vinyasa Yoga Class | Yoga Studio replay,Yoga every day in December 2020.,Ashley Hagen - Ashes Yoga,"yoga sequencing, yoga teacher cueing, yoga teacher training, yoga class, yoga for stress relief, How to teach yoga, become a yoga teacher, create a yoga class, yoga class planning, lesson planning, power yoga, onlines yoga teaching, microphone for online yoga, best microphone for yoga, budokon yoga",27,PT1H5M6S,462.0,14.0,2.0,4.0,"Ashtanga-ish Vinyasa Yoga Class | Yoga Studio replay Yoga every day in December 2020. yoga sequencing, yoga teacher cueing, yoga teacher training, yoga class, yoga for stress relief, How to teach yoga, become a yoga teacher, create a yoga class, yoga class planning, lesson planning, power yoga, onlines yoga teaching, microphone for online yoga, best microphone for yoga, budokon yoga",781,8,0.9140753746032715
8011,fKN_XHx0D1E,What Is the Pilates Allegro Reformer?,What Is the Pilates Allegro Reformer?. Part of the series: Pilates Exercises. The Pilates Allegro Reformer is a very specific tool with a very specific purpose. Find out about the Pilates Allegro Reformer with help from the owner of a wellness studio in this free video clip.,ExpertVillage Leaf Group,<no tags>,17,PT1M12S,25.0,1.0,0.0,4.0,What Is the Pilates Allegro Reformer? What Is the Pilates Allegro Reformer?. Part of the series: Pilates Exercises. The Pilates Allegro Reformer is a very specific tool with a very specific purpose. Find out about the Pilates Allegro Reformer with help from the owner of a wellness studio in this free video clip. <no tags>,782,0,0.9275108575820923
2429,tFufnkfRV4M,Hatha Yoga with Fiji McAlpine: Multilevel Morning Flow,"DoYogaWithMe.com | Fiji takes you to a gorgeous beach in Victoria, BC, to teach this multilevel flow class with thirteen of her students. She gives three options for the major poses within each flow, giving you alternatives so that you can practice the way the suits your body best.",DoYogaWithMe,"hatha yoga class, beginner yoga class, beginner yoga video, hatha, yoga, yoga flow class, yoga class video, doyogawithme, do yoga with me, beginner yoga workout, yoga class, yoga class full, class, full, stretch, stretching, routine, sequence, open, opening, group, flow, excercise, muscles, easy, hard, intermediate, adriene, adrienne, fun, outdoor, beach",26,PT1H15M42S,102440.0,774.0,25.0,51.0,"Hatha Yoga with Fiji McAlpine: Multilevel Morning Flow DoYogaWithMe.com | Fiji takes you to a gorgeous beach in Victoria, BC, to teach this multilevel flow class with thirteen of her students. She gives three options for the major poses within each flow, giving you alternatives so that you can practice the way the suits your body best. hatha yoga class, beginner yoga class, beginner yoga video, hatha, yoga, yoga flow class, yoga class video, doyogawithme, do yoga with me, beginner yoga workout, yoga class, yoga class full, class, full, stretch, stretching, routine, sequence, open, opening, group, flow, excercise, muscles, easy, hard, intermediate, adriene, adrienne, fun, outdoor, beach",783,8,0.9550296664237976
